order_id,timestamp,restaurant_id,customer_id,order_type,items,total_amount,payment_method,order_status,created_at
ORD-20260115-497018,2026-01-15T13:49:15.695381,REST-AUH-002,CUST-10406,dine_in,"[{""item_id"": ""ITEM-401"", ""name"": ""Naan"", ""category"": ""Bread"", ""quantity"": 2, ""unit_price"": 7.75, ""subtotal"": 15.5}, {""item_id"": ""ITEM-504"", ""name"": ""Gajar Halwa"", ""category"": ""Dessert"", ""quantity"": 2, ""unit_price"": 21.73, ""subtotal"": 43.46}]",58.96,cash,delivered,2026-01-15T13:49:15.695381
ORD-20260115-449272,2026-01-15T13:57:50.695381,REST-DXB-001,CUST-10328,dine_in,"[{""item_id"": ""ITEM-305"", ""name"": ""Chicken Biryani"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 46.65, ""subtotal"": 46.65}, {""item_id"": ""ITEM-105"", ""name"": ""Chicken Seekh Kebab"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 40.19, ""subtotal"": 40.19}, {""item_id"": ""ITEM-604"", ""name"": ""Fresh Lime Soda"", ""category"": ""Beverage"", ""quantity"": 3, ""unit_price"": 11.51, ""subtotal"": 34.53}, {""item_id"": ""ITEM-103"", ""name"": ""Chicken 65"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 39.0, ""subtotal"": 39.0}, {""item_id"": ""ITEM-401"", ""name"": ""Naan"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 8.29, ""subtotal"": 24.87}]",185.24,wallet,delivered,2026-01-15T13:57:50.695381
ORD-20260115-416669,2026-01-15T13:58:30.695381,REST-DXB-002,CUST-10101,delivery,"[{""item_id"": ""ITEM-102"", ""name"": ""Paneer Tikka"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 34.04, ""subtotal"": 68.08}]",68.08,cash,delivered,2026-01-15T13:58:30.695381
ORD-20260115-563352,2026-01-15T13:59:16.695381,REST-SHJ-001,CUST-10171,delivery,"[{""item_id"": ""ITEM-201"", ""name"": ""Paneer Butter Masala"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 46.16, ""subtotal"": 46.16}, {""item_id"": ""ITEM-604"", ""name"": ""Fresh Lime Soda"", ""category"": ""Beverage"", ""quantity"": 1, ""unit_price"": 11.71, ""subtotal"": 11.71}, {""item_id"": ""ITEM-406"", ""name"": ""Vegetable Biryani"", ""category"": ""Rice"", ""quantity"": 3, ""unit_price"": 42.85, ""subtotal"": 128.55}, {""item_id"": ""ITEM-504"", ""name"": ""Gajar Halwa"", ""category"": ""Dessert"", ""quantity"": 2, ""unit_price"": 23.09, ""subtotal"": 46.18}]",232.6,card,completed,2026-01-15T13:59:16.695381
ORD-20260115-867355,2026-01-15T14:10:41.695381,REST-SHJ-001,CUST-10053,delivery,"[{""item_id"": ""ITEM-603"", ""name"": ""Sweet Lassi"", ""category"": ""Beverage"", ""quantity"": 2, ""unit_price"": 14.98, ""subtotal"": 29.96}, {""item_id"": ""ITEM-404"", ""name"": ""Tandoori Roti"", ""category"": ""Bread"", ""quantity"": 2, ""unit_price"": 5.86, ""subtotal"": 11.72}, {""item_id"": ""ITEM-501"", ""name"": ""Gulab Jamun (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 1, ""unit_price"": 15.09, ""subtotal"": 15.09}]",56.77,cash,delivered,2026-01-15T14:10:41.695381
ORD-20260115-702986,2026-01-15T14:16:27.695381,REST-SHJ-001,CUST-10028,delivery,"[{""item_id"": ""ITEM-301"", ""name"": ""Butter Chicken"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 52.17, ""subtotal"": 156.51}, {""item_id"": ""ITEM-102"", ""name"": ""Paneer Tikka"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 35.11, ""subtotal"": 105.33}, {""item_id"": ""ITEM-101"", ""name"": ""Samosa (2 pcs)"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 18.13, ""subtotal"": 36.26}]",298.1,card,delivered,2026-01-15T14:16:27.695381
ORD-20260115-512705,2026-01-15T14:27:11.695381,REST-AUH-001,CUST-10283,takeaway,"[{""item_id"": ""ITEM-604"", ""name"": ""Fresh Lime Soda"", ""category"": ""Beverage"", ""quantity"": 1, ""unit_price"": 11.43, ""subtotal"": 11.43}, {""item_id"": ""ITEM-401"", ""name"": ""Naan"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 8.36, ""subtotal"": 25.08}, {""item_id"": ""ITEM-601"", ""name"": ""Masala Chai"", ""category"": ""Beverage"", ""quantity"": 2, ""unit_price"": 11.71, ""subtotal"": 23.42}, {""item_id"": ""ITEM-403"", ""name"": ""Butter Naan"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 8.88, ""subtotal"": 8.88}, {""item_id"": ""ITEM-504"", ""name"": ""Gajar Halwa"", ""category"": ""Dessert"", ""quantity"": 1, ""unit_price"": 21.96, ""subtotal"": 21.96}]",90.77,cash,delivered,2026-01-15T14:27:11.695381
ORD-20260115-823264,2026-01-15T14:43:19.695381,REST-DXB-001,CUST-10248,delivery,"[{""item_id"": ""ITEM-201"", ""name"": ""Paneer Butter Masala"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 47.06, ""subtotal"": 47.06}, {""item_id"": ""ITEM-602"", ""name"": ""Mango Lassi"", ""category"": ""Beverage"", ""quantity"": 1, ""unit_price"": 18.02, ""subtotal"": 18.02}, {""item_id"": ""ITEM-401"", ""name"": ""Naan"", ""category"": ""Bread"", ""quantity"": 2, ""unit_price"": 8.29, ""subtotal"": 16.58}, {""item_id"": ""ITEM-604"", ""name"": ""Fresh Lime Soda"", ""category"": ""Beverage"", ""quantity"": 1, ""unit_price"": 11.51, ""subtotal"": 11.51}]",93.17,cash,delivered,2026-01-15T14:43:19.695381
ORD-20260115-972521,2026-01-15T15:25:52.695381,REST-AUH-001,CUST-10485,dine_in,"[{""item_id"": ""ITEM-202"", ""name"": ""Dal Makhani"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 39.27, ""subtotal"": 117.81}, {""item_id"": ""ITEM-304"", ""name"": ""Fish Curry"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 52.81, ""subtotal"": 105.62}, {""item_id"": ""ITEM-102"", ""name"": ""Paneer Tikka"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 34.06, ""subtotal"": 68.12}]",291.55,cash,completed,2026-01-15T15:25:52.695381
ORD-20260115-573467,2026-01-15T15:36:35.695381,REST-SHJ-001,CUST-10390,delivery,"[{""item_id"": ""ITEM-604"", ""name"": ""Fresh Lime Soda"", ""category"": ""Beverage"", ""quantity"": 1, ""unit_price"": 11.71, ""subtotal"": 11.71}, {""item_id"": ""ITEM-403"", ""name"": ""Butter Naan"", ""category"": ""Bread"", ""quantity"": 2, ""unit_price"": 8.76, ""subtotal"": 17.52}, {""item_id"": ""ITEM-101"", ""name"": ""Samosa (2 pcs)"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 18.13, ""subtotal"": 36.26}, {""item_id"": ""ITEM-602"", ""name"": ""Mango Lassi"", ""category"": ""Beverage"", ""quantity"": 2, ""unit_price"": 18.35, ""subtotal"": 36.7}, {""item_id"": ""ITEM-504"", ""name"": ""Gajar Halwa"", ""category"": ""Dessert"", ""quantity"": 1, ""unit_price"": 23.09, ""subtotal"": 23.09}]",125.28,cash,completed,2026-01-15T15:36:35.695381
ORD-20260115-617585,2026-01-15T16:02:13.695381,REST-DXB-001,CUST-10263,delivery,"[{""item_id"": ""ITEM-404"", ""name"": ""Tandoori Roti"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 6.29, ""subtotal"": 18.87}, {""item_id"": ""ITEM-503"", ""name"": ""Kulfi"", ""category"": ""Dessert"", ""quantity"": 1, ""unit_price"": 20.51, ""subtotal"": 20.51}, {""item_id"": ""ITEM-602"", ""name"": ""Mango Lassi"", ""category"": ""Beverage"", ""quantity"": 2, ""unit_price"": 18.02, ""subtotal"": 36.04}, {""item_id"": ""ITEM-501"", ""name"": ""Gulab Jamun (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 3, ""unit_price"": 15.69, ""subtotal"": 47.07}, {""item_id"": ""ITEM-504"", ""name"": ""Gajar Halwa"", ""category"": ""Dessert"", ""quantity"": 2, ""unit_price"": 22.66, ""subtotal"": 45.32}]",167.81,card,delivered,2026-01-15T16:02:13.695381
ORD-20260115-229356,2026-01-15T16:10:50.695381,REST-AUH-002,CUST-10119,dine_in,"[{""item_id"": ""ITEM-105"", ""name"": ""Chicken Seekh Kebab"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 43.48, ""subtotal"": 86.96}, {""item_id"": ""ITEM-603"", ""name"": ""Sweet Lassi"", ""category"": ""Beverage"", ""quantity"": 3, ""unit_price"": 15.31, ""subtotal"": 45.93}, {""item_id"": ""ITEM-504"", ""name"": ""Gajar Halwa"", ""category"": ""Dessert"", ""quantity"": 1, ""unit_price"": 21.73, ""subtotal"": 21.73}, {""item_id"": ""ITEM-602"", ""name"": ""Mango Lassi"", ""category"": ""Beverage"", ""quantity"": 3, ""unit_price"": 17.23, ""subtotal"": 51.69}]",206.31,cash,completed,2026-01-15T16:10:50.695381
ORD-20260115-162072,2026-01-15T16:24:35.695381,REST-DXB-001,CUST-10163,takeaway,"[{""item_id"": ""ITEM-301"", ""name"": ""Butter Chicken"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 51.37, ""subtotal"": 154.11}]",154.11,wallet,completed,2026-01-15T16:24:35.695381
ORD-20260115-214434,2026-01-15T16:29:06.695381,REST-AUH-002,CUST-10084,dine_in,"[{""item_id"": ""ITEM-205"", ""name"": ""Chole Bhature"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 41.99, ""subtotal"": 83.98}]",83.98,wallet,delivered,2026-01-15T16:29:06.695381
ORD-20260115-164424,2026-01-15T16:39:34.695381,REST-DXB-001,CUST-10057,dine_in,"[{""item_id"": ""ITEM-204"", ""name"": ""Malai Kofta"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 42.65, ""subtotal"": 127.95}, {""item_id"": ""ITEM-502"", ""name"": ""Rasmalai (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 3, ""unit_price"": 17.38, ""subtotal"": 52.14}, {""item_id"": ""ITEM-205"", ""name"": ""Chole Bhature"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 39.81, ""subtotal"": 39.81}, {""item_id"": ""ITEM-103"", ""name"": ""Chicken 65"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 39.0, ""subtotal"": 117.0}]",336.9,card,delivered,2026-01-15T16:39:34.695381
ORD-20260115-474051,2026-01-15T17:03:03.695381,REST-AUH-001,CUST-10379,takeaway,"[{""item_id"": ""ITEM-205"", ""name"": ""Chole Bhature"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 39.76, ""subtotal"": 119.28}, {""item_id"": ""ITEM-305"", ""name"": ""Chicken Biryani"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 47.68, ""subtotal"": 143.04}, {""item_id"": ""ITEM-401"", ""name"": ""Naan"", ""category"": ""Bread"", ""quantity"": 2, ""unit_price"": 8.36, ""subtotal"": 16.72}, {""item_id"": ""ITEM-404"", ""name"": ""Tandoori Roti"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 5.84, ""subtotal"": 17.52}, {""item_id"": ""ITEM-602"", ""name"": ""Mango Lassi"", ""category"": ""Beverage"", ""quantity"": 2, ""unit_price"": 17.32, ""subtotal"": 34.64}]",331.2,cash,delivered,2026-01-15T17:03:03.695381
ORD-20260115-981706,2026-01-15T17:33:27.695381,REST-DXB-001,CUST-10317,takeaway,"[{""item_id"": ""ITEM-104"", ""name"": ""Aloo Tikki Chaat"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 20.96, ""subtotal"": 62.88}]",62.88,cash,completed,2026-01-15T17:33:27.695381
ORD-20260115-303346,2026-01-15T17:36:53.695381,REST-AUH-002,CUST-10142,delivery,"[{""item_id"": ""ITEM-304"", ""name"": ""Fish Curry"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 57.53, ""subtotal"": 172.59}, {""item_id"": ""ITEM-103"", ""name"": ""Chicken 65"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 38.46, ""subtotal"": 76.92}, {""item_id"": ""ITEM-203"", ""name"": ""Palak Paneer"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 43.94, ""subtotal"": 87.88}]",337.39,wallet,delivered,2026-01-15T17:36:53.695381
ORD-20260115-885214,2026-01-15T18:39:10.695381,REST-DXB-001,CUST-10171,dine_in,"[{""item_id"": ""ITEM-401"", ""name"": ""Naan"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 8.29, ""subtotal"": 24.87}, {""item_id"": ""ITEM-502"", ""name"": ""Rasmalai (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 3, ""unit_price"": 17.38, ""subtotal"": 52.14}, {""item_id"": ""ITEM-603"", ""name"": ""Sweet Lassi"", ""category"": ""Beverage"", ""quantity"": 1, ""unit_price"": 14.29, ""subtotal"": 14.29}, {""item_id"": ""ITEM-503"", ""name"": ""Kulfi"", ""category"": ""Dessert"", ""quantity"": 1, ""unit_price"": 20.51, ""subtotal"": 20.51}]",111.81,card,completed,2026-01-15T18:39:10.695381
ORD-20260115-222452,2026-01-15T18:56:37.695381,REST-DXB-001,CUST-10378,dine_in,"[{""item_id"": ""ITEM-204"", ""name"": ""Malai Kofta"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 42.65, ""subtotal"": 85.3}, {""item_id"": ""ITEM-105"", ""name"": ""Chicken Seekh Kebab"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 40.19, ""subtotal"": 80.38}, {""item_id"": ""ITEM-104"", ""name"": ""Aloo Tikki Chaat"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 20.96, ""subtotal"": 62.88}, {""item_id"": ""ITEM-205"", ""name"": ""Chole Bhature"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 39.81, ""subtotal"": 39.81}]",268.37,wallet,completed,2026-01-15T18:56:37.695381
ORD-20260115-999102,2026-01-15T19:07:27.695381,REST-DXB-001,CUST-10389,delivery,"[{""item_id"": ""ITEM-302"", ""name"": ""Chicken Tikka Masala"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 49.51, ""subtotal"": 49.51}, {""item_id"": ""ITEM-104"", ""name"": ""Aloo Tikki Chaat"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 20.96, ""subtotal"": 41.92}, {""item_id"": ""ITEM-504"", ""name"": ""Gajar Halwa"", ""category"": ""Dessert"", ""quantity"": 3, ""unit_price"": 22.66, ""subtotal"": 67.98}]",159.41,card,delivered,2026-01-15T19:07:27.695381
ORD-20260115-443670,2026-01-15T19:09:18.695381,REST-SHJ-001,CUST-10045,dine_in,"[{""item_id"": ""ITEM-401"", ""name"": ""Naan"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 7.68, ""subtotal"": 7.68}, {""item_id"": ""ITEM-604"", ""name"": ""Fresh Lime Soda"", ""category"": ""Beverage"", ""quantity"": 1, ""unit_price"": 11.71, ""subtotal"": 11.71}]",19.39,wallet,completed,2026-01-15T19:09:18.695381
ORD-20260115-109123,2026-01-15T19:19:16.695381,REST-DXB-001,CUST-10079,dine_in,"[{""item_id"": ""ITEM-603"", ""name"": ""Sweet Lassi"", ""category"": ""Beverage"", ""quantity"": 1, ""unit_price"": 14.29, ""subtotal"": 14.29}, {""item_id"": ""ITEM-501"", ""name"": ""Gulab Jamun (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 1, ""unit_price"": 15.69, ""subtotal"": 15.69}, {""item_id"": ""ITEM-604"", ""name"": ""Fresh Lime Soda"", ""category"": ""Beverage"", ""quantity"": 1, ""unit_price"": 11.51, ""subtotal"": 11.51}, {""item_id"": ""ITEM-402"", ""name"": ""Garlic Naan"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 10.21, ""subtotal"": 10.21}, {""item_id"": ""ITEM-305"", ""name"": ""Chicken Biryani"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 46.65, ""subtotal"": 46.65}]",98.35,wallet,delivered,2026-01-15T19:19:16.695381
ORD-20260115-688430,2026-01-15T19:28:23.695381,REST-DXB-001,CUST-10068,takeaway,"[{""item_id"": ""ITEM-305"", ""name"": ""Chicken Biryani"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 46.65, ""subtotal"": 46.65}, {""item_id"": ""ITEM-103"", ""name"": ""Chicken 65"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 39.0, ""subtotal"": 78.0}, {""item_id"": ""ITEM-304"", ""name"": ""Fish Curry"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 57.11, ""subtotal"": 171.33}]",295.98,cash,delivered,2026-01-15T19:28:23.695381
ORD-20260115-690193,2026-01-15T19:29:33.695381,REST-AUH-002,CUST-10331,dine_in,"[{""item_id"": ""ITEM-603"", ""name"": ""Sweet Lassi"", ""category"": ""Beverage"", ""quantity"": 1, ""unit_price"": 15.31, ""subtotal"": 15.31}, {""item_id"": ""ITEM-203"", ""name"": ""Palak Paneer"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 43.94, ""subtotal"": 43.94}]",59.25,card,completed,2026-01-15T19:29:33.695381
ORD-20260115-221311,2026-01-15T19:29:41.695381,REST-AUH-002,CUST-10243,dine_in,"[{""item_id"": ""ITEM-305"", ""name"": ""Chicken Biryani"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 50.05, ""subtotal"": 150.15}, {""item_id"": ""ITEM-102"", ""name"": ""Paneer Tikka"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 36.1, ""subtotal"": 72.2}, {""item_id"": ""ITEM-406"", ""name"": ""Vegetable Biryani"", ""category"": ""Rice"", ""quantity"": 2, ""unit_price"": 43.58, ""subtotal"": 87.16}, {""item_id"": ""ITEM-502"", ""name"": ""Rasmalai (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 1, ""unit_price"": 17.83, ""subtotal"": 17.83}]",327.34,card,delivered,2026-01-15T19:29:41.695381
ORD-20260115-501520,2026-01-15T19:40:34.695381,REST-AUH-002,CUST-10000,delivery,"[{""item_id"": ""ITEM-304"", ""name"": ""Fish Curry"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 57.53, ""subtotal"": 57.53}]",57.53,wallet,completed,2026-01-15T19:40:34.695381
ORD-20260115-147012,2026-01-15T20:33:34.695381,REST-DXB-002,CUST-10386,delivery,"[{""item_id"": ""ITEM-402"", ""name"": ""Garlic Naan"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 9.74, ""subtotal"": 29.22}, {""item_id"": ""ITEM-304"", ""name"": ""Fish Curry"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 52.62, ""subtotal"": 105.24}, {""item_id"": ""ITEM-303"", ""name"": ""Lamb Rogan Josh"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 66.44, ""subtotal"": 66.44}, {""item_id"": ""ITEM-102"", ""name"": ""Paneer Tikka"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 34.04, ""subtotal"": 102.12}]",303.02,cash,completed,2026-01-15T20:33:34.695381
ORD-20260115-776320,2026-01-15T21:17:02.695381,REST-AUH-001,CUST-10107,dine_in,"[{""item_id"": ""ITEM-203"", ""name"": ""Palak Paneer"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 40.21, ""subtotal"": 40.21}, {""item_id"": ""ITEM-301"", ""name"": ""Butter Chicken"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 50.84, ""subtotal"": 101.68}, {""item_id"": ""ITEM-202"", ""name"": ""Dal Makhani"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 39.27, ""subtotal"": 117.81}, {""item_id"": ""ITEM-602"", ""name"": ""Mango Lassi"", ""category"": ""Beverage"", ""quantity"": 1, ""unit_price"": 17.32, ""subtotal"": 17.32}]",277.02,wallet,delivered,2026-01-15T21:17:02.695381
ORD-20260115-118743,2026-01-15T21:19:19.695381,REST-DXB-001,CUST-10041,dine_in,"[{""item_id"": ""ITEM-202"", ""name"": ""Dal Makhani"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 36.17, ""subtotal"": 72.34}]",72.34,wallet,completed,2026-01-15T21:19:19.695381
ORD-20260115-606815,2026-01-15T21:26:16.695381,REST-DXB-002,CUST-10321,delivery,"[{""item_id"": ""ITEM-201"", ""name"": ""Paneer Butter Masala"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 43.72, ""subtotal"": 43.72}, {""item_id"": ""ITEM-405"", ""name"": ""Jeera Rice"", ""category"": ""Rice"", ""quantity"": 3, ""unit_price"": 18.55, ""subtotal"": 55.65}, {""item_id"": ""ITEM-406"", ""name"": ""Vegetable Biryani"", ""category"": ""Rice"", ""quantity"": 2, ""unit_price"": 41.87, ""subtotal"": 83.74}, {""item_id"": ""ITEM-604"", ""name"": ""Fresh Lime Soda"", ""category"": ""Beverage"", ""quantity"": 3, ""unit_price"": 12.37, ""subtotal"": 37.11}, {""item_id"": ""ITEM-205"", ""name"": ""Chole Bhature"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 38.63, ""subtotal"": 38.63}]",258.85,wallet,completed,2026-01-15T21:26:16.695381
ORD-20260115-500273,2026-01-15T21:43:48.695381,REST-AUH-002,CUST-10280,dine_in,"[{""item_id"": ""ITEM-101"", ""name"": ""Samosa (2 pcs)"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 17.12, ""subtotal"": 17.12}, {""item_id"": ""ITEM-304"", ""name"": ""Fish Curry"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 57.53, ""subtotal"": 57.53}, {""item_id"": ""ITEM-201"", ""name"": ""Paneer Butter Masala"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 46.55, ""subtotal"": 93.1}]",167.75,card,delivered,2026-01-15T21:43:48.695381
ORD-20260115-714211,2026-01-15T22:09:57.695381,REST-AUH-002,CUST-10490,dine_in,"[{""item_id"": ""ITEM-304"", ""name"": ""Fish Curry"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 57.53, ""subtotal"": 57.53}]",57.53,wallet,completed,2026-01-15T22:09:57.695381
ORD-20260115-418872,2026-01-15T22:16:29.695381,REST-AUH-002,CUST-10454,dine_in,"[{""item_id"": ""ITEM-105"", ""name"": ""Chicken Seekh Kebab"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 43.48, ""subtotal"": 130.44}, {""item_id"": ""ITEM-205"", ""name"": ""Chole Bhature"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 41.99, ""subtotal"": 41.99}, {""item_id"": ""ITEM-601"", ""name"": ""Masala Chai"", ""category"": ""Beverage"", ""quantity"": 2, ""unit_price"": 12.17, ""subtotal"": 24.34}, {""item_id"": ""ITEM-406"", ""name"": ""Vegetable Biryani"", ""category"": ""Rice"", ""quantity"": 3, ""unit_price"": 43.58, ""subtotal"": 130.74}, {""item_id"": ""ITEM-405"", ""name"": ""Jeera Rice"", ""category"": ""Rice"", ""quantity"": 1, ""unit_price"": 17.54, ""subtotal"": 17.54}]",345.05,wallet,completed,2026-01-15T22:16:29.695381
ORD-20260115-178866,2026-01-15T22:24:34.695381,REST-DXB-002,CUST-10035,dine_in,"[{""item_id"": ""ITEM-104"", ""name"": ""Aloo Tikki Chaat"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 21.3, ""subtotal"": 21.3}]",21.3,card,delivered,2026-01-15T22:24:34.695381
ORD-20260115-746622,2026-01-15T22:34:15.695381,REST-SHJ-001,CUST-10421,delivery,"[{""item_id"": ""ITEM-406"", ""name"": ""Vegetable Biryani"", ""category"": ""Rice"", ""quantity"": 1, ""unit_price"": 42.85, ""subtotal"": 42.85}, {""item_id"": ""ITEM-404"", ""name"": ""Tandoori Roti"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 5.86, ""subtotal"": 5.86}, {""item_id"": ""ITEM-305"", ""name"": ""Chicken Biryani"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 48.15, ""subtotal"": 96.3}, {""item_id"": ""ITEM-401"", ""name"": ""Naan"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 7.68, ""subtotal"": 7.68}]",152.69,wallet,delivered,2026-01-15T22:34:15.695381
ORD-20260115-840703,2026-01-15T22:59:24.695381,REST-SHJ-001,CUST-10024,dine_in,"[{""item_id"": ""ITEM-305"", ""name"": ""Chicken Biryani"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 48.15, ""subtotal"": 96.3}]",96.3,card,delivered,2026-01-15T22:59:24.695381
ORD-20260116-625803,2026-01-16T10:32:28.695381,REST-DXB-002,CUST-10120,takeaway,"[{""item_id"": ""ITEM-102"", ""name"": ""Paneer Tikka"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 34.04, ""subtotal"": 102.12}, {""item_id"": ""ITEM-401"", ""name"": ""Naan"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 8.08, ""subtotal"": 8.08}]",110.2,card,delivered,2026-01-16T10:32:28.695381
ORD-20260116-770465,2026-01-16T10:57:46.695381,REST-DXB-002,CUST-10353,takeaway,"[{""item_id"": ""ITEM-102"", ""name"": ""Paneer Tikka"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 34.04, ""subtotal"": 68.08}, {""item_id"": ""ITEM-303"", ""name"": ""Lamb Rogan Josh"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 66.44, ""subtotal"": 199.32}, {""item_id"": ""ITEM-305"", ""name"": ""Chicken Biryani"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 49.06, ""subtotal"": 49.06}]",316.46,wallet,completed,2026-01-16T10:57:46.695381
ORD-20260116-424340,2026-01-16T11:10:13.695381,REST-SHJ-001,CUST-10033,delivery,"[{""item_id"": ""ITEM-203"", ""name"": ""Palak Paneer"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 40.83, ""subtotal"": 81.66}, {""item_id"": ""ITEM-105"", ""name"": ""Chicken Seekh Kebab"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 40.65, ""subtotal"": 40.65}, {""item_id"": ""ITEM-402"", ""name"": ""Garlic Naan"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 10.26, ""subtotal"": 10.26}, {""item_id"": ""ITEM-205"", ""name"": ""Chole Bhature"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 40.69, ""subtotal"": 40.69}]",173.26,card,delivered,2026-01-16T11:10:13.695381
ORD-20260116-326636,2026-01-16T11:23:55.695381,REST-AUH-002,CUST-10056,dine_in,"[{""item_id"": ""ITEM-503"", ""name"": ""Kulfi"", ""category"": ""Dessert"", ""quantity"": 3, ""unit_price"": 19.66, ""subtotal"": 58.98}, {""item_id"": ""ITEM-302"", ""name"": ""Chicken Tikka Masala"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 51.26, ""subtotal"": 153.78}]",212.76,cash,completed,2026-01-16T11:23:55.695381
